#{"t_start": 1784614262.4144373, "env_id": "None"}
r,l,t
623.772614,300,10231.099253
600.819529,300,10231.489158
833.103485,300,10232.309003
672.238345,300,10232.958905
623.884841,300,10233.374043
600.854755,300,10238.925571
833.071507,300,10239.387774
672.241144,300,10239.713937
623.511879,300,10240.017468
600.868013,300,10240.37189
832.943742,300,10240.796607
672.231045,300,10244.181719
623.526201,300,10244.778053
600.676148,300,10245.361045
833.13301,300,10245.940722
672.237893,300,10246.605381
623.848956,300,10247.165125
600.676148,300,10247.719481
833.161298,300,10248.277476
672.228049,300,10248.867022
623.742185,300,10249.14893
600.676148,300,10249.446797
833.052667,300,10249.878188
672.236665,300,10250.241025
623.892021,300,10251.075569
600.820675,300,10251.59286
833.145146,300,10251.985312
672.231349,300,10252.683608
623.548804,300,10253.310577
600.870668,300,10253.980823
833.141811,300,10254.755201
672.239384,300,10255.420739
623.867825,300,10260.172033
600.895428,300,10260.955675
833.13301,300,10261.56656
672.240134,300,10262.193674
623.760638,300,10262.844737
600.87889,300,10263.458954
832.943742,300,10264.06615
672.231405,300,10264.491853
623.595233,300,10265.124535
600.897282,300,10265.865124
833.150834,300,10266.418621
672.241421,300,10266.861467
623.910733,300,10267.618814
600.860487,300,10268.000939
833.062246,300,10269.009546
672.194721,300,10269.813857
623.906237,300,10270.33148
600.854755,300,10270.813408
833.103485,300,10271.391953
672.21378,300,10271.914249
623.593287,300,10272.304546
600.897282,300,10272.580745
832.943742,300,10272.858049
672.222011,300,10273.252708
623.778309,300,10271.127569
600.897797,300,10276.685643
833.150834,300,10276.98333
672.241322,300,10277.27318
623.830298,300,10283.43861
600.700712,300,10284.077857
833.062246,300,10284.554795
672.241603,300,10285.027741
623.875846,300,10285.622955
600.888883,300,10286.102622
832.997187,300,10286.975394
672.23896,300,10287.57809
623.908232,300,10288.134737
600.851234,300,10288.601611
833.052667,300,10289.022568
672.237699,300,10289.664724
623.71574,300,10290.143039
600.89958,300,10291.036083
832.984786,300,10291.519277
672.239812,300,10292.089686
623.576514,300,10292.790127
600.892572,300,10293.395047
833.14823,300,10293.877927
672.217494,300,10294.727297
623.89164,300,10295.51919
600.854755,300,10296.352243
833.161298,300,10297.009102
672.237998,300,10297.353805
623.887106,300,10297.897541
600.81126,300,10298.264777
833.12805,300,10298.599253
672.198223,300,10303.434705
623.882331,300,10304.23476
600.759251,300,10304.956928
833.161672,300,10305.604595
672.24037,300,10306.199115
623.876129,300,10304.026879
600.851234,300,10309.70714
832.971784,300,10310.149746
672.224313,300,10310.657734
623.859693,300,10311.155078
600.866019,300,10311.616624
833.052667,300,10311.968756
672.202074,300,10312.381569
623.867329,300,10312.781181
600.700712,300,10313.542779
833.158216,300,10314.127993
672.237324,300,10314.463798
623.641716,300,10315.222617
600.858018,300,10316.026427
833.122509,300,10316.807837
672.227422,300,10317.339292
623.915254,300,10317.644715
600.895428,300,10317.93555
833.13301,300,10318.22563
672.230773,300,10318.517574
623.897285,300,10319.012333
600.877386,300,10319.565581
832.997187,300,10324.515409
672.238007,300,10325.130185
623.859057,300,10326.025816
600.759633,300,10326.687224
833.088442,300,10327.079641
672.227761,300,10327.864691
623.876129,300,10328.296982
600.8969,300,10328.942259
833.145146,300,10329.469384
672.208983,300,10329.832484
623.599512,300,10330.166992
600.879272,300,10330.699671
833.031919,300,10331.108469
672.197767,300,10331.660815
623.554286,300,10332.37325
600.860869,300,10332.941342
833.150834,300,10333.397837
672.198151,300,10333.717558
623.529702,300,10334.022638
600.895428,300,10334.413798
833.141811,300,10334.932153
672.230343,300,10335.216994
623.876129,300,10335.505567
600.810496,300,10336.078453
832.971784,300,10336.747513
672.240397,300,10337.318335
623.74986,300,10337.882553
600.895428,300,10338.280695
833.16089,300,10346.03415
672.238422,300,10346.336424
623.869027,300,10346.61978
600.895046,300,10347.059087
833.145146,300,10347.630931
672.237832,300,10348.439401
623.89362,300,10349.040521
600.722619,300,10349.582911
833.052667,300,10350.334856
672.233872,300,10350.866524
623.915254,300,10351.596251
600.893336,300,10352.25786
833.145146,300,10352.622502
672.212455,300,10353.367258
623.859127,300,10353.766245
600.891162,300,10354.080381
833.141811,300,10354.591237
672.240394,300,10354.970427
623.869027,300,10355.717869
600.879654,300,10356.24874
833.071507,300,10356.732983
672.239327,300,10357.147441
623.882781,300,10357.62764
600.875147,300,10358.134974
833.080133,300,10358.660419
672.232276,300,10359.235951
623.661517,300,10360.041675
600.886577,300,10365.544404
833.150834,300,10366.247672
672.179921,300,10366.795033
623.806239,300,10367.517393
600.886577,300,10368.255682
833.161672,300,10368.712618
672.19752,300,10369.311059
623.893903,300,10369.608878
600.774993,300,10370.015452
833.137687,300,10370.315654
672.226927,300,10370.684743
623.765305,300,10371.028786
600.676148,300,10371.400561
833.020756,300,10369.337046
672.240221,300,10375.422834
623.911016,300,10375.903172
600.877004,300,10376.272184
833.155143,300,10376.669501
672.216285,300,10377.060151
623.860542,300,10377.845786
600.860487,300,10378.484463
832.971784,300,10379.066566
672.239777,300,10379.640633
623.869027,300,10380.097735
600.676148,300,10380.770988
833.080133,300,10381.522023
672.227001,300,10381.819314
623.860542,300,10387.10535
600.841265,300,10387.524609
832.957905,300,10388.099958
672.239741,300,10388.52178
623.893903,300,10388.813963
600.895046,300,10389.236307
833.159379,300,10389.609079
672.192251,300,10390.008737
623.699398,300,10390.368261
600.857636,300,10391.207121
833.12805,300,10391.82739
672.220004,300,10392.28974
623.860542,300,10392.836185
600.870286,300,10393.45534
833.110231,300,10394.446808
672.234162,300,10395.058729
623.887389,300,10395.365787
600.701094,300,10395.96139
833.09612,300,10396.560516
672.184747,300,10397.120085
623.74986,300,10397.565739
600.70033,300,10398.022829
833.161588,300,10398.362002
672.236172,300,10398.681101
623.478339,300,10399.061284
600.874383,300,10399.811405
833.137687,300,10400.348507
672.233039,300,10401.03164
623.912886,300,10409.137826
600.742571,300,10409.603551
833.158216,300,10409.957941
672.238227,300,10410.353546
623.50407,300,10410.768529
600.841647,300,10411.219515
833.071507,300,10411.668036
672.23454,300,10412.116263
623.716907,300,10412.56389
600.787951,300,10413.055721
832.971784,300,10413.548134
672.236809,300,10414.002402
623.640832,300,10414.331116
600.84708,300,10415.193542
833.052667,300,10415.650497
672.166762,300,10416.09824
623.748976,300,10416.476071
600.879654,300,10416.771482
832.971784,300,10417.288568
672.238265,300,10417.882001
623.888274,300,10418.436592
600.872914,300,10418.992684
832.971784,300,10419.617048
672.216171,300,10420.136787
623.778839,300,10420.629776
600.775375,300,10420.98315
833.062246,300,10421.430478
672.219777,300,10426.09233
623.503787,300,10426.489959
600.86318,300,10427.190711
833.161298,300,10427.76888
672.239007,300,10428.220235
623.888556,300,10428.764409
600.886577,300,10429.247177
833.052667,300,10429.796628
672.231464,300,10430.337445
623.911016,300,10430.78813
600.758869,300,10431.26586
833.158216,300,10431.824788
672.236267,300,10432.288132
623.81891,300,10432.939758
600.742571,300,10433.229146
833.158216,300,10433.63806
672.239351,300,10433.954288
623.850825,300,10434.481746
600.868395,300,10434.900758
833.161672,300,10435.447655
672.23764,300,10436.157857
623.915254,300,10436.890881
600.886577,300,10440.144311
833.153207,300,10440.664203
672.211978,300,10441.183506
623.641716,300,10441.652384
600.862798,300,10442.135981
833.088442,300,10447.44318
672.231076,300,10447.987821
623.915254,300,10448.577962
600.759633,300,10449.362603
833.16089,300,10449.959986
672.238218,300,10450.605347
623.915254,300,10451.046824
600.870668,300,10451.551098
833.16021,300,10451.954406
672.215592,300,10452.381199
623.876129,300,10452.849283
600.81126,300,10453.314336
833.141811,300,10453.728577
672.196059,300,10454.149142
623.905285,300,10454.877666
600.874383,300,10455.27191
832.984786,300,10455.744284
672.235677,300,10456.270607
623.841191,300,10456.800912
600.89958,300,10457.214479
833.12805,300,10457.614506
672.234657,300,10458.026459
623.914405,300,10458.460393
600.828146,300,10458.827136
833.009281,300,10459.172579
672.209601,300,10459.556034
623.529702,300,10459.942595
600.898434,300,10464.864448
833.159379,300,10465.271383
672.206166,300,10465.565987
623.875846,300,10465.947653
600.890398,300,10466.738443
833.145146,300,10467.37964
672.230024,300,10467.879969
623.915254,300,10468.414733
600.700712,300,10468.783106
833.156873,300,10469.621532
672.190192,300,10472.986776
623.908798,300,10473.525329
600.865637,300,10473.954157
833.161588,300,10474.601681
672.234474,300,10475.516024
623.806522,300,10475.866479
600.899198,300,10476.341593
833.071507,300,10476.952348
672.227177,300,10477.325802
623.641433,300,10477.63058
600.819911,300,10478.094366
833.09612,300,10478.519238
672.236018,300,10479.066247
623.915254,300,10479.422691
600.877386,300,10479.873997
833.020756,300,10480.306196
672.232279,300,10480.746167
623.860542,300,10481.193128
600.865637,300,10486.069989
833.062246,300,10486.420272
672.22751,300,10486.861182
623.914087,300,10487.236293
600.759633,300,10487.597836
833.13301,300,10488.004006
672.233151,300,10488.436898
623.621122,300,10488.980061
600.891426,300,10489.462899
833.088442,300,10490.019231
672.218773,300,10490.538623
623.81891,300,10490.95736
600.741807,300,10491.452206
833.12805,300,10492.212305
672.179153,300,10492.642702
623.779158,300,10493.114425
600.834928,300,10493.70502
833.020756,300,10494.126544
672.201213,300,10494.648506
623.554286,300,10494.988775
600.853609,300,10495.521078
833.156873,300,10495.815565
672.214823,300,10496.136065
623.915254,300,10496.621306
600.862416,300,10497.052843
833.158216,300,10497.586405
672.205889,300,10498.072738
623.765022,300,10505.948243
600.898816,300,10506.350487
833.122509,300,10506.660873
672.237183,300,10507.318661
623.779723,300,10507.984514
600.891426,300,10508.618281
833.153207,300,10509.197925
672.234324,300,10509.617865
623.6618,300,10510.221706
600.898816,300,10510.681843
833.031919,300,10511.119961
672.224317,300,10511.543679
623.888556,300,10511.945536
600.879654,300,10512.428869
833.158216,300,10513.133447
672.222921,300,10513.55471
623.699398,300,10513.938812
600.865276,300,10514.252683
832.943742,300,10514.750678
672.23504,300,10515.203028
623.882781,300,10515.640871
600.752121,300,10516.112247
832.984786,300,10516.667248
672.223222,300,10517.108539
623.81891,300,10517.667096
600.828435,300,10518.146977
832.997187,300,10518.579993
672.230833,300,10523.282942
623.915254,300,10523.68203
600.721055,300,10524.148491
833.161672,300,10524.616876
672.229864,300,10525.231936
623.914087,300,10525.713258
600.737608,300,10526.170068
833.16021,300,10526.624028
672.23427,300,10527.176485
623.860542,300,10527.603706
600.832138,300,10527.939412
832.971784,300,10528.378162
672.176373,300,10528.998667
623.914971,300,10529.683285
600.82828,300,10530.502268
832.929027,300,10531.125799
672.227904,300,10531.545679
623.680856,300,10531.992893
600.850826,300,10532.418987
832.957905,300,10532.943043
672.230336,300,10533.493645
623.830298,300,10533.968161
600.747029,300,10534.473574
833.161672,300,10534.9933
672.234818,300,10532.902626
623.874962,300,10538.748033
600.864377,300,10539.036822
832.984786,300,10539.417209
672.235533,300,10544.183704
623.914087,300,10544.808411
600.85597,300,10545.357023
833.09612,300,10545.903896
672.194206,300,10546.290873
623.478621,300,10547.036648
600.820642,300,10547.604898
833.13301,300,10548.078289
672.175457,300,10548.509269
623.915254,300,10549.116909
600.872202,300,10549.66399
832.984786,300,10549.975051
672.211312,300,10550.350281
623.765022,300,10551.048193
600.670539,300,10551.5239
833.161672,300,10552.005791
672.195482,300,10552.418623
623.911016,300,10552.803454
600.781595,300,10553.341441
833.141811,300,10553.730459
672.236354,300,10554.14122
623.621122,300,10554.585371
600.855385,300,10554.904226
833.16089,300,10555.331182
672.233928,300,10555.767437
623.504636,300,10556.140401
600.872209,300,10556.615856
833.088442,300,10562.365518
672.233916,300,10562.797646
623.914087,300,10563.208127
600.765798,300,10563.670438
833.088442,300,10564.080679
672.218367,300,10564.452549
623.577398,300,10564.779752
600.860679,300,10565.166958
833.071507,300,10565.646815
672.175316,300,10566.019676
623.680573,300,10566.386753
600.830948,300,10566.701887
833.052667,300,10567.252117
672.225752,300,10567.711451
623.869027,300,10571.204638
600.883411,300,10571.791486
833.14823,300,10572.419487
672.217219,300,10573.015315
623.765305,300,10573.552527
600.745502,300,10574.145511
833.161298,300,10574.49519
672.233224,300,10574.923831
623.911016,300,10575.321397
600.881757,300,10575.822896
832.957905,300,10576.406526
672.237534,300,10576.773203
623.620839,300,10577.065194
600.852544,300,10582.439622
833.161588,300,10582.989071
672.236796,300,10583.548583
623.904967,300,10584.208138
600.837867,300,10584.535558
833.161298,300,10585.121273
672.237265,300,10585.719302
623.908515,300,10586.151946
600.861779,300,10587.02592
833.155143,300,10587.634858
672.235858,300,10588.198326
623.905851,300,10588.778462
600.857682,300,10589.29776
832.971784,300,10589.769956
672.230551,300,10590.51055
623.914971,300,10590.820533
600.842279,300,10591.213361
833.153207,300,10591.518186
672.169091,300,10591.925891
623.765022,300,10592.235777
600.888172,300,10592.620333
833.150834,300,10593.101142
672.229719,300,10593.558944
623.905851,300,10594.208483
600.886644,300,10594.797355
833.14823,300,10595.381957
672.212824,300,10595.792656
623.779723,300,10596.20317
600.877295,300,10604.796368
833.071507,300,10605.181375
672.235075,300,10605.531414
623.749577,300,10605.93478
600.760098,300,10606.345844
833.031919,300,10606.76873
672.237083,300,10607.323446
623.888556,300,10607.65739
600.774966,300,10608.108114
833.110231,300,10608.38871
672.234742,300,10608.668363
623.716907,300,10608.990049
600.887359,300,10609.288048
832.957905,300,10610.065684
672.226945,300,10610.653023
623.914971,300,10611.024345
600.844061,300,10611.441042
833.12805,300,10611.953384
672.235893,300,10612.343788
623.793631,300,10613.042488
600.866437,300,10613.855274
833.122509,300,10614.304931
672.2312,300,10614.708855
623.905568,300,10615.39494
600.880151,300,10616.025314
832.984786,300,10616.584329
672.232681,300,10616.977682
623.478621,300,10622.127526
600.840369,300,10622.52865
833.161672,300,10623.009907
672.229954,300,10623.352523
623.888556,300,10623.894291
600.733787,300,10624.563991
833.062246,300,10624.962725
672.231068,300,10625.501266
623.908515,300,10626.246396
600.849616,300,10626.702402
833.158216,300,10627.023813
672.215948,300,10627.384457
623.888556,300,10627.899784
600.888122,300,10628.459666
833.16021,300,10629.439849
672.219934,300,10630.041907
623.893903,300,10630.652897
600.860374,300,10631.199327
833.16089,300,10631.856653
672.228069,300,10632.348876
623.599512,300,10632.629662
600.887026,300,10632.97636
833.09612,300,10633.257625
672.227371,300,10631.060392
623.77944,300,10636.705858
600.844741,300,10637.036894
833.110231,300,10637.43972
672.233402,300,10643.394416
623.81891,300,10643.745023
600.878144,300,10644.153525
832.997187,300,10644.443943
672.237295,300,10644.905727
623.698832,300,10645.554667
600.894233,300,10646.038735
833.158216,300,10646.402702
672.237501,300,10647.006519
623.554286,300,10647.707536
600.754286,300,10648.433151
833.12805,300,10649.054672
672.220422,300,10649.722638
623.478621,300,10650.372969
600.855923,300,10651.093623
832.984786,300,10651.496674
672.232635,300,10651.886734
623.910733,300,10652.587187
600.816092,300,10653.396698
833.042451,300,10654.17376
672.21153,300,10654.710689
623.905851,300,10655.074301
600.735441,300,10655.715617
833.16089,300,10656.275489
672.232425,300,10656.695142
623.851108,300,10657.248367
600.851703,300,10657.68253
833.088442,300,10663.114909
672.226918,300,10663.769409
623.806522,300,10664.189909
600.852289,300,10664.706613
833.042451,300,10665.388021
672.217204,300,10665.896553
623.910733,300,10669.068989
600.821653,300,10669.469344
833.14823,300,10669.757594
672.204449,300,10670.127478
623.716907,300,10670.433372
600.852467,300,10670.987199
833.16021,300,10671.424512
672.236686,300,10671.785686
623.577398,300,10672.460453
600.891553,300,10672.934039
833.156873,300,10673.26842
672.227384,300,10673.808241
623.716907,300,10674.594979
600.850172,300,10675.035212
832.943742,300,10675.517461
672.209238,300,10675.974037
623.882781,300,10676.458131
600.866848,300,10676.881638
833.145146,300,10677.456546
672.234524,300,10677.837115
623.806522,300,10678.258764
600.793711,300,10678.784999
833.042451,300,10684.839016
672.217092,300,10685.447947
623.830298,300,10685.92274
600.823945,300,10686.204408
833.141811,300,10686.798222
672.236721,300,10687.082687
623.909248,300,10687.464657
600.717781,300,10687.813846
833.088442,300,10688.160848
672.217645,300,10688.465012
623.77944,300,10689.020638
600.886197,300,10689.368339
833.009281,300,10689.94915
672.224308,300,10690.837131
623.620839,300,10691.586807
600.86723,300,10692.061571
833.156873,300,10692.551441
672.237226,300,10692.905591
623.733334,300,10693.413547
600.839738,300,10693.743461
833.161298,300,10694.142986
672.20507,300,10694.451356
623.577398,300,10694.841619
600.851318,300,10695.218729
833.14823,300,10695.649086
672.224682,300,10696.097096
623.915254,300,10696.608547
600.771938,300,10705.29358
833.155143,300,10705.60583
672.205055,300,10705.999146
623.698266,300,10706.443156
600.840883,300,10706.99838
833.13301,300,10707.359759
672.178741,300,10707.798143
623.911016,300,10708.34773
600.886195,300,10708.821838
832.943742,300,10709.419759
672.214716,300,10709.980438
623.477773,300,10710.53611
600.774611,300,10711.020224
833.158216,300,10711.577242
672.209694,300,10712.552044
623.504353,300,10713.174524
600.858469,300,10713.546942
833.150834,300,10713.932601
672.233492,300,10714.370669
623.716907,300,10714.689838
600.851085,300,10715.140211
832.929027,300,10715.62193
672.220484,300,10715.939994
623.641716,300,10716.220336
600.730094,300,10716.516213
833.159379,300,10717.14122
672.237051,300,10717.641447
623.504636,300,10722.887399
600.782604,300,10723.329108
833.042451,300,10723.784122
672.184355,300,10724.164587
623.91232,300,10724.46845
600.791419,300,10724.943927
833.161588,300,10725.541074
672.217793,300,10726.099465
623.529702,300,10726.654588
600.883523,300,10727.233119
833.020756,300,10727.730826
672.234891,300,10728.373931
623.869027,300,10728.741352
600.888376,300,10729.235987
833.16089,300,10730.203669
672.210553,300,10730.886678
623.805673,300,10729.058897
600.888498,300,10734.651016
833.116671,300,10734.999171
672.229612,300,10735.64397
623.77944,300,10736.378783
600.817452,300,10736.964151
833.155143,300,10737.381943
672.230365,300,10737.749133
623.793348,300,10738.188272
600.892832,300,10738.70886
833.080133,300,10739.366637
672.20063,300,10739.884573
623.892453,300,10745.832774
600.695747,300,10746.314079
833.103485,300,10746.828994
672.177704,300,10747.122948
623.818344,300,10747.518498
600.79753,300,10747.810772
832.997187,300,10748.21338
672.183101,300,10748.673334
623.911016,300,10749.209786
600.754286,300,10749.634263
833.009281,300,10750.019342
672.236461,300,10750.359857
623.914971,300,10750.791551
600.856918,300,10751.351558
833.156873,300,10751.715798
672.201908,300,10752.160007
623.893903,300,10752.573478
600.839521,300,10753.077217
833.062246,300,10753.470516
672.233669,300,10753.872693
623.869027,300,10754.251497
600.858828,300,10754.758917
833.161588,300,10757.022368
672.232717,300,10757.507799
623.851108,300,10757.925837
600.816688,300,10758.273511
833.052667,300,10758.698672
672.226593,300,10763.586674
623.915254,300,10763.942547
600.857319,300,10764.320136
833.080133,300,10764.728494
672.221957,300,10765.058882
623.6618,300,10765.453543
600.818598,300,10765.849396
832.971784,300,10761.761935
672.228444,300,10767.527696
623.7339,300,10767.986174
600.861958,300,10768.501915
833.137687,300,10768.930219
672.225748,300,10769.342896
623.913521,300,10769.760887
600.871634,300,10770.525433
833.161672,300,10770.91959
672.170119,300,10771.255972
623.860542,300,10771.686585
600.84054,300,10772.242876
833.110231,300,10772.684947
672.23674,300,10773.259402
623.893903,300,10773.877
600.834391,300,10774.344126
833.13301,300,10774.858281
672.182454,300,10775.416495
623.876129,300,10775.726851
600.849234,300,10776.261754
832.957905,300,10781.622443
672.237056,300,10781.94964
623.806522,300,10782.277034
600.876593,300,10782.658716
833.088442,300,10782.998693
672.213837,300,10783.447514
623.902526,300,10783.99986
600.716891,300,10784.387559
833.042451,300,10784.879353
672.214924,300,10785.255628
623.914971,300,10785.59244
600.813418,300,10785.884903
833.158216,300,10786.430588
672.230436,300,10786.785328
623.529702,300,10787.803741
600.830853,300,10788.43882
833.009281,300,10789.03799
672.224759,300,10789.411712
623.699115,300,10789.984572
600.893469,300,10790.450754
832.984786,300,10790.739282
672.237084,300,10791.340968
623.902526,300,10791.956843
600.838804,300,10792.456202
833.009281,300,10792.796959
672.220279,300,10793.293048
623.841191,300,10793.984173
600.823181,300,10794.594739
833.042451,300,10802.388063
672.234013,300,10802.891206
623.577398,300,10803.428654
600.871275,300,10803.939168
833.161298,300,10804.271517
672.171068,300,10804.903728
623.806522,300,10805.622208
600.832636,300,10806.085781
833.009281,300,10806.556793
672.236375,300,10807.212038
623.793631,300,10807.772275
600.880436,300,10808.3929
833.020756,300,10808.882669
672.236449,300,10809.695121
623.765305,300,10810.023342
600.863793,300,10810.503584
833.052667,300,10810.949848
672.229804,300,10811.400153
623.840908,300,10811.870684
600.673857,300,10812.179511
833.031919,300,10812.716611
672.236353,300,10813.322263
623.7339,300,10813.620746
600.869095,300,10813.990029
833.116671,300,10814.565706
672.214121,300,10815.057308
623.793631,300,10815.528954
600.879267,300,10820.275787
833.161672,300,10820.645366
672.227537,300,10821.068449
623.6618,300,10821.781668
600.809732,300,10822.237243
833.153207,300,10822.789723
672.237178,300,10823.280952
623.905851,300,10823.761259
600.807822,300,10824.297247
833.071507,300,10824.804219
672.229398,300,10825.32597
623.911016,300,10825.731717
600.854963,300,10826.161675
833.052667,300,10826.572621
672.233252,300,10827.185735
623.830015,300,10827.744327
600.784896,300,10828.227735
833.103485,300,10828.526764
672.234673,300,10829.045729
623.74986,300,10829.335176
600.895379,300,10827.262329
833.103485,300,10833.157534
672.224821,300,10833.645097
623.765305,300,10834.409409
600.847797,300,10835.046485
833.159379,300,10835.65109
672.232741,300,10836.183794
623.599512,300,10841.160166
600.869522,300,10841.787607
833.13301,300,10842.282482
672.229403,300,10842.78555
623.621122,300,10843.401505
600.846698,300,10844.221426
833.122509,300,10844.892851
672.23367,300,10845.486907
623.599229,300,10845.962103
600.774993,300,10846.313518
832.971784,300,10846.810912
672.234853,300,10847.585204
623.599229,300,10848.246871
600.883491,300,10848.79854
832.984786,300,10849.736641
672.21744,300,10850.177395
623.765305,300,10850.573231
600.870286,300,10851.123247
833.158216,300,10851.578858
672.234491,300,10852.100406
623.830015,300,10852.586871
600.721092,300,10853.268481
833.031919,300,10853.955685
672.23502,300,10854.401037
623.716907,300,10854.819734
600.896136,300,10855.437687
833.153207,300,10855.97929
672.215613,300,10856.591382
623.478621,300,10862.303272
600.899198,300,10865.530938
832.984786,300,10865.820269
672.234211,300,10866.262342
623.765305,300,10866.705754
600.675385,300,10867.181706
833.150834,300,10867.588107
672.224619,300,10868.390317
623.81891,300,10868.735156
600.774993,300,10869.547203
833.141811,300,10870.398162
672.22915,300,10870.916984
623.599512,300,10871.432055
600.721856,300,10872.270692
833.122509,300,10872.564418
672.198136,300,10872.996693
623.529702,300,10873.520063
600.890398,300,10873.912386
833.16089,300,10874.332544
672.224216,300,10874.863645
623.478621,300,10875.477056
600.883109,300,10875.989119
832.957905,300,10876.420388
672.222256,300,10876.88297
623.554286,300,10877.358039
600.899962,300,10878.076801
833.141811,300,10878.520587
672.234902,300,10884.706072
623.793348,300,10885.210453
600.759633,300,10885.839157
833.16021,300,10886.294667
672.23754,300,10886.743911
623.699398,300,10887.198684
600.701094,300,10887.711756
833.116671,300,10888.315203
672.238239,300,10888.940372
623.806522,300,10889.296289
600.857254,300,10890.183499
833.145146,300,10890.819452
672.236059,300,10891.527293
623.699398,300,10892.176466
600.865637,300,10893.032959
832.984786,300,10893.681301
672.1737,300,10893.965459
623.912886,300,10894.390151
600.886195,300,10894.758625
833.156873,300,10892.690188
672.231463,300,10898.347711
623.765305,300,10898.626684
600.787951,300,10898.972428
833.153207,300,10899.285507
672.233022,300,10899.609558
623.793631,300,10900.230156
600.758105,300,10901.025803
833.153207,300,10906.153293
672.236768,300,10906.52464
623.888556,300,10906.891893
600.858018,300,10907.169698
833.12805,300,10907.591061
672.238456,300,10908.186295
623.830298,300,10908.539462
600.879272,300,10909.030947
833.103485,300,10909.465826
672.237994,300,10910.139316
623.893903,300,10910.612057
600.884255,300,10911.272619
833.071507,300,10911.984652
672.23774,300,10912.653309
623.6618,300,10913.660503
600.895428,300,10914.35367
833.103485,300,10914.80684
672.221085,300,10915.506083
623.893903,300,10916.036586
600.886195,300,10916.503602
833.042451,300,10916.8786
672.238516,300,10917.169211
623.851108,300,10917.774585
600.759633,300,10918.319782
833.103485,300,10918.701833
672.206821,300,10919.282468
623.841191,300,10919.744092
600.875147,300,10924.895688
833.16089,300,10925.300334
672.218905,300,10925.605284
623.893903,300,10926.125214
600.722619,300,10926.458724
833.155143,300,10926.918324
672.236747,300,10927.478701
623.793631,300,10930.83441
600.841647,300,10931.474002
833.141811,300,10932.139885
672.237494,300,10932.814003
623.680856,300,10933.544782
600.898561,300,10934.279571
833.153207,300,10934.763172
672.23618,300,10935.636349
623.888556,300,10936.0777
600.742571,300,10936.637423
832.984786,300,10937.040305
672.215908,300,10937.435498
623.841191,300,10938.016932
600.759251,300,10938.569254
833.13301,300,10939.000333
672.235571,300,10939.659897
623.876129,300,10940.179492
600.8969,300,10940.900558
833.145146,300,10941.670726
672.23945,300,10942.161086
623.504353,300,10942.912274
600.865637,300,10948.854783
833.156873,300,10949.146971
672.196561,300,10949.444392
623.504636,300,10950.013037
600.886577,300,10950.706129
833.159379,300,10951.533606
672.22988,300,10952.241972
623.81891,300,10952.855816
600.868395,300,10953.327771
833.155143,300,10953.660698
672.226538,300,10954.198999
623.912886,300,10954.557502
600.886577,300,10955.176092
833.159379,300,10955.775207
672.238022,300,10956.104567
623.765305,300,10956.390034
600.872914,300,10956.96034
833.16089,300,10957.265411
672.186437,300,10957.655391
623.850825,300,10958.367554
600.879654,300,10959.113094
833.156873,300,10959.437287
672.222874,300,10960.043308
623.830298,300,10963.586776
600.870668,300,10964.107628
833.161298,300,10964.541696
672.239142,300,10965.07821
623.911016,300,10970.733045
600.875147,300,10971.257742
833.161298,300,10971.767991
672.224355,300,10972.422454
623.504636,300,10972.861519
600.872914,300,10973.381272
833.16089,300,10973.913494
672.235893,300,10974.420393
623.841191,300,10974.818431
600.870668,300,10975.289201
833.103485,300,10975.635564
672.239385,300,10975.995037
623.893903,300,10976.365068
600.741425,300,10976.648287
832.957905,300,10977.652692
672.167583,300,10978.16398
623.915254,300,10978.828903
600.851234,300,10979.483263
833.09612,300,10980.183492
672.173436,300,10980.716811
623.529702,300,10981.255278
600.886577,300,10981.785382
832.997187,300,10982.142902
672.227225,300,10982.420815
623.793631,300,10982.772858
600.89958,300,10983.081158
833.071507,300,10983.452411
672.236964,300,10988.986674
623.641716,300,10989.42605
600.759633,300,10989.738137
833.16021,300,10990.290284
672.239101,300,10990.631142
623.841191,300,10990.930368
600.877386,300,10991.281026
833.12805,300,10991.572832
672.240085,300,10991.9379
623.869027,300,10992.611528
600.81126,300,10993.117619
833.159379,300,10996.458188
672.185987,300,10997.122046
623.716907,300,10997.754369
600.893336,300,10998.503912
832.997187,300,10999.190044
672.239112,300,10999.773958
623.765305,300,11000.266642
600.875147,300,11000.846145
833.071507,300,11001.33808
672.216588,300,11001.921774
623.793631,300,11002.344898
600.872914,300,11002.749647
833.153207,300,11003.358001
672.22395,300,11003.833853
623.7339,300,11004.315524
600.86318,300,11005.044276
833.116671,300,11005.707062
672.222052,300,11011.260528
623.841191,300,11011.543109
600.810878,300,11012.044991
832.943742,300,11012.468199
672.233631,300,11012.974988
623.914971,300,11013.507166
600.835691,300,11014.168419
833.103485,300,11014.959776
672.240515,300,11015.546667
623.621122,300,11015.835797
600.897282,300,11016.124893
833.159379,300,11016.602842
672.238113,300,11017.116065
623.882781,300,11017.772295
600.701094,300,11018.192779
833.156873,300,11018.760146
672.197719,300,11019.311467
623.599512,300,11019.607642
600.890398,300,11020.212037
833.062246,300,11020.894322
672.226016,300,11021.42292
623.860542,300,11021.859935
600.860869,300,11022.450724
832.984786,300,11023.129476
672.236979,300,11023.460365
623.860542,300,11023.797742
600.800585,300,11024.248026
833.042451,300,11032.908679
672.230857,300,11033.698099
623.908798,300,11034.430136
600.877386,300,11035.179025
