cycle_idx,sf_len_mean,sf_len_sd,sf_len_ci95,sf_len_n,power_normalized_mean,power_normalized_sd,power_normalized_ci95,power_normalized_n,delay_normalized_mean,delay_normalized_sd,delay_normalized_ci95,delay_normalized_n,pdr_mean,pdr_sd,pdr_ci95,pdr_n
929,23.0,0.0,0.0,8,0.1314276870748299,0.0019513693329002483,0.0016313688566361715,8,0.01649073488119248,0.002882127436479858,0.002409494123668406,8,0.9902958717969739,0.01313201455102346,0.01097852631085078,8
930,22.0,0.0,0.0,8,0.13348658294086863,0.001922236996668492,0.0016070138638379066,8,0.015626855155742466,0.002877182168389534,0.0024053598184837076,8,0.9891857005718601,0.013239307875525486,0.01106822485492773,8
931,20.0,0.0,0.0,8,0.13590167974882256,0.0019041594316998448,0.0015919007963132487,8,0.014680679702166056,0.0028329495443597695,0.0023683807986370617,8,0.9891526317887913,0.013211787902415489,0.011045217817607743,8
932,19.0,0.0,0.0,8,0.13810496075353212,0.0022939088736281077,0.00191773614215631,8,0.013702549845910947,0.002834492898236434,0.002369671061534356,8,0.989046100526346,0.015295298711561205,0.012787058579988375,8
933,17.0,0.0,0.0,8,0.140342061747776,0.0022879046185100864,0.0019127165107407234,8,0.012811418914430639,0.002767265127536407,0.002313467815141169,8,0.9890791693094149,0.015309728353401102,0.012799121938735043,8
934,16.0,0.0,0.0,8,0.14254422553636836,0.00228506528537002,0.0019103427931772545,8,0.012125196234410157,0.002751523450906586,0.0023003075791099103,8,0.9890116282935979,0.015270202819922847,0.012766078104709774,8
935,14.0,0.0,0.0,8,0.14493511512297225,0.0014981999846841614,0.001252513686065738,8,0.010762541169271337,0.0027922698011907865,0.002334372031058859,8,0.9908291865926377,0.010982563284855579,0.009181558512206627,8
936,13.0,0.0,0.0,8,0.14698284144426996,0.0014984217578603934,0.0012526990911793893,8,0.010164214972397959,0.002735520611078321,0.0022869290074200663,8,0.9906246500455086,0.010893559426179613,0.009107150187387555,8
937,11.0,0.0,0.0,8,0.14890191522762947,0.0014908975098682886,0.0012464087269531137,8,0.00985245601041685,0.0026614660921794406,0.002225018515240069,8,0.991209315612253,0.011310341681034501,0.009455585298622143,8
938,10.0,0.0,0.0,8,0.1502817451596023,0.0018401340206567935,0.001538374762134099,8,0.009233067124969217,0.0025590064847686484,0.002139361018335212,8,0.9887859861981829,0.014188188257836338,0.01186150057074225,8
939,10.0,0.0,0.0,8,0.15212360020931445,0.001593971687216952,0.0013325800119143695,8,0.00882050206135063,0.0025146676317598865,0.0021022931897504726,8,0.9896776185712967,0.012959074648931517,0.010833946417344312,8
940,10.0,0.0,0.0,8,0.15373724489795915,0.0015947969813870403,0.001333269968030798,8,0.008431487726358666,0.0024091678962049157,0.0020140941081794143,8,0.991304068253302,0.009563620827956696,0.007995305097993533,8
941,10.0,0.0,0.0,8,0.15514386185243323,0.0015961552141552252,0.0013344054673956396,8,0.008200726373024218,0.002350608353822022,0.001965137607689406,8,0.9912709994702331,0.009618457458869061,0.008041149198525912,8
942,10.0,0.0,0.0,8,0.1564193014128728,0.0015926390035044496,0.001331465871875543,8,0.008042891980191098,0.0023003125764980855,0.001923089716824672,8,0.9912367059174212,0.009593169231496685,0.008020007928198828,8
943,10.0,0.0,0.0,8,0.15752522239665093,0.001309568627575638,0.001094815542416787,8,0.008183649773043769,0.0024801544943664116,0.002073439780742124,8,0.9922881411786265,0.008134401050536736,0.00680045971692666,8
944,10.0,0.0,0.0,8,0.15856907378335947,0.0010195553894853948,0.0008523608944647998,8,0.007054558650932606,0.0019296283548789544,0.0016131931305658864,8,0.9942404241494279,0.005561943214803342,0.004649853203095753,8
945,10.0,0.0,0.0,8,0.15868626641908196,0.0013611648686788493,0.0011379506370583366,8,0.007176805588499134,0.00223973985549609,0.001872450174151579,8,0.9934676501746909,0.007698020391675695,0.006435640097953655,8
946,10.0,0.0,0.0,8,0.15867606495388048,0.0013525497776961176,0.0011307483146228256,8,0.007250896427343637,0.002261672679632499,0.0018907862859429006,8,0.9934664254049476,0.0076941867488833785,0.00643243512524377,8
947,10.0,0.0,0.0,8,0.1588184354405367,0.0013928591870859526,0.0011644474785890025,8,0.007315239520712252,0.0023286611801565963,0.0019467894995146466,8,0.9943592825478047,0.00795447601476043,0.006650040165411847,8
948,10.0,0.0,0.0,8,0.1588073365394378,0.001395532959309597,0.0011666827851820958,8,0.007352318266667903,0.0023772086678334253,0.0019873757986475725,8,0.9943923513308734,0.007979226906527538,0.006670732216538233,8
949,10.0,0.0,0.0,8,0.15850754062107042,0.0016088317321071818,0.0013450031929254733,8,0.0072836286014262164,0.002445798595702694,0.002044717825253341,8,0.9925737469420264,0.010066952540600456,0.00841609662460012,8
950,10.0,0.0,0.0,8,0.15850493727203852,0.001612078569450909,0.0013477175890348183,8,0.009826332602247356,0.007620272894812378,0.006370642230596723,8,0.9923385911513152,0.009905086827027298,0.008280774889432758,8
951,10.0,0.0,0.0,8,0.15850917589056285,0.001604080788979891,0.001341031345809278,8,0.009810795941444099,0.0076870191541845425,0.006426442927574406,8,0.9925088341456323,0.010119599406041005,0.00846011005416016,8
952,10.0,0.0,0.0,8,0.15832237316947442,0.0019400929924624497,0.0016219416967967215,8,0.009524563881058462,0.007735643546942989,0.006467093520305142,8,0.991717632891468,0.01211688518341012,0.010129865625320866,8
953,10.0,0.0,0.0,8,0.15880552073619342,0.0016402275689817837,0.0013712505002094978,8,0.009547626134616221,0.007811108806557462,0.00653018340914235,8,0.9944611171164337,0.010592188283273648,0.008855200190769066,8
954,10.0,0.0,0.0,8,0.15879984831337812,0.0016401219300161724,0.0013711621847298807,8,0.009515849622840699,0.007956647593008084,0.006651855631640224,8,0.9944954106692457,0.010612093239872233,0.00887184098025988,8
955,10.0,0.0,0.0,8,0.15771454219092912,0.002835967685686894,0.0023709040020527265,8,0.009465719189763603,0.008147456633461714,0.006811374345454406,8,0.9881486538595261,0.016711630459184133,0.01397112940901131,8
956,10.0,0.0,0.0,8,0.15770583209150474,0.0028408643902055122,0.0023749977074918453,8,0.009496149598702527,0.008053442381083438,0.006732777269634883,8,0.9881131355369707,0.016685122128589754,0.013948968117325529,8
957,10.0,0.0,0.0,8,0.1576427490869932,0.002857033268958196,0.002388515089772652,8,0.009518735858334735,0.007976408541783523,0.006668376028812768,8,0.9871872096110448,0.016694071717654215,0.01395645008428755,8
958,10.0,0.0,0.0,8,0.15764843459196443,0.0028528909482891537,0.002385052058546455,8,0.012267622092816306,0.012087770836324292,0.010105525671670716,8,0.9870831041828652,0.01684941541435303,0.014086319332818028,8
959,10.0,0.0,0.0,8,0.15765420382273362,0.00285122196004215,0.0023836567637642997,8,0.012199515071539884,0.012030781804766582,0.010057882137622282,8,0.9869826730639155,0.016767357763498303,0.014017718123505099,8
960,10.0,0.0,0.0,8,0.15687622102479243,0.0039057795230387944,0.003265279907470231,8,0.011882688464099709,0.011321651929237958,0.009465040805772358,8,0.9824172055653537,0.023927952307894674,0.020004063577323018,8
961,10.0,0.0,0.0,8,0.15687619224404933,0.003915662401097709,0.0032735421155553014,8,0.011920815872402913,0.01136989004875037,0.00950536846929994,8,0.9823841367822849,0.023970862466987552,0.02003993700015343,8
962,10.0,0.0,0.0,8,0.15688241935027644,0.003906860799203184,0.003266183867694607,8,0.012799818387493066,0.011154882855798697,0.009325619801213202,8,0.9821453066823436,0.023765636316349207,0.01986836540421105,8
963,10.0,0.0,0.0,8,0.1568798657134371,0.00390112413046586,0.0032613879417972783,8,0.012763739657516555,0.01119851613368109,0.009362097760280281,8,0.9821110131295315,0.02383844781640687,0.019929236717291743,8
964,10.0,0.0,0.0,8,0.15702880867523722,0.0042073910949551865,0.0035174309057101096,8,0.012848260058583107,0.011127665791196777,0.0093028659991461,8,0.9830712326082696,0.026091461345074934,0.0218127838461104,8
965,10.0,0.0,0.0,8,0.15702863075791645,0.004199804735018204,0.0035110886151309955,8,0.011144071021249136,0.00923534812307588,0.007720865063399806,8,0.9832390260631001,0.02548885333129862,0.021308996105953104,8
966,10.0,0.0,0.0,8,0.15636811085914798,0.005542101026675805,0.00463326488882176,8,0.011391048599624719,0.009059315627185394,0.007573699723292273,8,0.9794507348319734,0.03317675311900392,0.0277361752540244,8
967,10.0,0.0,0.0,8,0.1562198743337686,0.00549983887467315,0.0045979332079199775,8,0.01141949948496058,0.009077980990798496,0.007589304197741478,8,0.9784562218004234,0.03281855476974823,0.027436717011229468,8
968,10.0,0.0,0.0,8,0.15621265560012126,0.005500275407793299,0.00459829815499847,8,0.011436011533104827,0.009001480752136207,0.0075253490536409985,8,0.9785235841363042,0.03286454498510751,0.02747516539912927,8
969,10.0,0.0,0.0,8,0.15622171630132486,0.005495884233718793,0.004594627079252614,8,0.011436977484055953,0.008927967398145966,0.007463890982006602,8,0.9784231530173546,0.0329231567089862,0.027524165523994067,8
970,10.0,0.0,0.0,8,0.15730503916893346,0.0046116601215046935,0.0038554048035756043,8,0.011820395186000828,0.00899397977664353,0.0075190781455115995,8,0.9848715657157674,0.027732789497480342,0.02318495444765139,8
971,10.0,0.0,0.0,8,0.15729948971838398,0.004620078352824338,0.0038624425489020703,8,0.011831273431597279,0.008994259287531229,0.007519311820064947,8,0.9849058592685793,0.027775229308419094,0.023220434653617374,8
972,10.0,0.0,0.0,8,0.157361269740164,0.004647013015925307,0.0038849602598274554,8,0.011811650358022542,0.008957323854992184,0.007488433342405862,8,0.9858330099642487,0.028118063246012515,0.02350704805855216,8
973,10.0,0.0,0.0,8,0.15736058946805515,0.004644218775403162,0.003882624240249345,8,0.008829056096520118,0.003997187647265198,0.0033416982279758905,8,0.9859701841754969,0.02815449982803945,0.023537509491023612,8
974,10.0,0.0,0.0,8,0.15735432573179142,0.004646265462570282,0.0038843352959923153,8,0.008892694534043616,0.003923464536362626,0.003280064796972832,8,0.9860363217416345,0.02818393007759467,0.023562113543038745,8
975,10.0,0.0,0.0,8,0.15839184012216295,0.0018697364733285472,0.001563122778080916,8,0.008936846468147996,0.003967390234585124,0.0033167872230548687,8,0.9924149225646798,0.010717924832245538,0.008960317498228636,8
976,10.0,0.0,0.0,8,0.15840507141467997,0.0018482155393364573,0.001545131011536016,8,0.008911430343341537,0.003968320079356881,0.0033175645847652205,8,0.9924822849005606,0.010631962698830764,0.00888845209328531,8
977,10.0,0.0,0.0,8,0.15825910071870924,0.0022092867134784625,0.0018469909714078124,8,0.007957863356369664,0.0026257208309924313,0.0021951350355268033,8,0.9918282578576447,0.013129599107945322,0.010976506970613021,8
978,10.0,0.0,0.0,8,0.15802278727025296,0.002400965638043943,0.0020072369190803044,8,0.007979070846256354,0.0026939207790833333,0.002252151034222622,8,0.9889167352238999,0.017783056569750887,0.014866854866768503,8
979,10.0,0.0,0.0,8,0.15816858528176525,0.002013362458758916,0.0016831958753077453,8,0.007939990835659591,0.0027314041171661793,0.0022834875676815323,8,0.9897410052611328,0.015306860026988646,0.012796723982437867,8
980,10.0,0.0,0.0,8,0.15816925247171815,0.0020093400259778315,0.0016798330718361845,8,0.007109813602031291,0.002298666414500779,0.0019217135050691085,8,0.9898083675970137,0.015258738629969413,0.012756493900355801,8
981,10.0,0.0,0.0,8,0.1588244479330193,0.000966969661759382,0.0008083985767890039,8,0.006910980552614606,0.002061118973258149,0.0017231209110977407,8,0.9935635900450714,0.008652962257670437,0.007233983288971453,8
982,10.0,0.0,0.0,8,0.15916771847200412,0.0007047970321810792,0.0005892190213120408,8,0.006945538052828224,0.0019929917494263807,0.001666165710780513,8,0.9954840290025475,0.007926331165789759,0.006626510724156747,8
983,10.0,0.0,0.0,8,0.15917557823129247,0.0006995058350372553,0.0005847955151672931,8,0.006943624031923149,0.001972116210585544,0.0016487135025510112,8,0.9954166666666666,0.008000881217715201,0.006688835488065493,8
984,10.0,0.0,0.0,8,0.1591775170068027,0.0007044785238871738,0.0005889527444455875,8,0.006966460094134226,0.0019494582556732116,0.0016297711724775398,8,0.99541421712718,0.008119770484995247,0.006788228383484577,8
985,10.0,0.0,0.0,8,0.1588300366300366,0.0011083953956679108,0.000926632236576196,8,0.006601715886635737,0.001425732714456534,0.0011919301533732968,8,0.993595434058397,0.008747656176537666,0.007313148574367852,8
986,10.0,0.0,0.0,8,0.15883005232862374,0.001097688661377063,0.00091768127450875,8,0.006684092697865736,0.001267288763834699,0.0010594690542831053,8,0.9936297276112092,0.008771982050368284,0.007333485305251466,8
987,10.0,0.0,0.0,8,0.1588288252223966,0.0011145690148663299,0.0009317934584542006,8,0.006714336440507248,0.00121319190167132,0.0010142434095590947,8,0.9936627963942779,0.008796388440283914,0.007353889348576315,8
988,10.0,0.0,0.0,8,0.15882692307692306,0.001109849020681477,0.0009278474850360223,8,0.006790174683302474,0.0013512520275692557,0.0011296633794929333,8,0.993595434058397,0.008780702574895325,0.00734077577143185,8
989,10.0,0.0,0.0,8,0.15883363945578227,0.001099316696654946,0.0009190423321030577,8,0.006880028485353297,0.0013785632601824671,0.0011524959071802056,8,0.9935280717225161,0.00883286865864258,0.007384387261559894,8
990,10.0,0.0,0.0,8,0.15883290947148088,0.0011009169304557627,0.0009203801473192624,8,0.007655716607466814,0.002632488083615919,0.002200792542277993,8,0.9934288653733099,0.008921500377992332,0.007458484473307298,8
991,10.0,0.0,0.0,8,0.15839413657770796,0.0014163129031276082,0.0011840550747921662,8,0.007583573365240444,0.0024888827166173987,0.002080736682314773,8,0.9906180188124631,0.010284263345651972,0.00859777114084594,8
992,10.0,0.0,0.0,8,0.15853609890109885,0.0013991889811121002,0.0011697392645513406,8,0.007603772692141053,0.0024579158758647707,0.0020548480210857037,8,0.9915096511855771,0.009086154587564095,0.007596137425560162,8
993,10.0,0.0,0.0,8,0.1587768890633176,0.0014845965046566252,0.0012411410087951513,8,0.007730095590547111,0.002365534022471592,0.001977615650973601,8,0.9943868802665099,0.008922182915665208,0.007459055083229386,8
994,10.0,0.0,0.0,8,0.15843356096284666,0.0013968183967083996,0.0011677574267193005,8,0.007922839152612753,0.0027021991817439243,0.0022590718810635993,8,0.9926023907505388,0.008530727665424996,0.007131793660575244,8
995,10.0,0.0,0.0,8,0.15842910256410253,0.0014002652526418336,0.0011706390408393495,8,0.007965098988207034,0.002711596047118464,0.00226692777654354,8,0.99256932196747,0.008436001732255574,0.007052601610826918,8
996,10.0,0.0,0.0,8,0.15829290162218732,0.0013275163972127177,0.00110982009944162,8,0.008146189771072083,0.0026710372963835056,0.0022330201601341235,8,0.9916465962463572,0.00803991274147453,0.006721466323866006,8
997,10.0,0.0,0.0,8,0.1582909392987964,0.0013400439079674497,0.0011202932531147228,8,0.008122539685420788,0.002677113940971074,0.0022381003100400733,8,0.9916808897991694,0.007967308883828081,0.006660768602404931,8
998,10.0,0.0,0.0,8,0.15829350863422287,0.0013476422072054752,0.0011266455250969283,8,0.008140581360168785,0.0027305122303159786,0.0022827419392622834,8,0.9917482521350502,0.007963932693519507,0.006657946065619802,8
999,10.0,0.0,0.0,8,0.15829189952904235,0.0013480236121099626,0.0011269643843064374,8,0.008167021178034369,0.0028063922515132577,0.0023461785739039434,8,0.9918511327934865,0.008071638593058499,0.006747989527521884,8
1000,10.0,0.0,0.0,8,0.15863437205651487,0.0012493813870567637,0.0010444982661872637,8,0.008782780022946753,0.0033365575634394596,0.0027894033208357536,8,0.9934689691574913,0.007474419903290692,0.0062487073287798255,8
1001,10.0,0.0,0.0,8,0.1586401412872841,0.001253512422333751,0.001047951862686357,8,0.008744643312753979,0.003395781326494457,0.002838915118009037,8,0.9934689691574913,0.007474419903290692,0.0062487073287798255,8
1002,10.0,0.0,0.0,8,0.15820237310308735,0.0024138792674773656,0.002018032872736353,8,0.008768155690215286,0.0034082053779678463,0.002849301778445485,8,0.9906555788441009,0.014847110834566397,0.012412367980867131,8
1003,10.0,0.0,0.0,8,0.15819200418628987,0.002415266168213246,0.0020191923388761628,8,0.008861699419871364,0.0034750736274445464,0.0029052044606568193,8,0.9906200605215456,0.014944541933430748,0.012493821582538174,8
1004,10.0,0.0,0.0,8,0.15789546049188902,0.0027615957045691755,0.002308728107537948,8,0.008782979313619464,0.003331079942586477,0.0027848239621683017,8,0.9888355710055747,0.01720824316013976,0.014386303758884316,8
1005,10.0,0.0,0.0,8,0.15694954474097328,0.003801522137592825,0.0031781194459300876,8,0.007982283047261673,0.0023028365577448607,0.0019251997963115742,8,0.9834821024576617,0.022780806163862164,0.01904503523664315,8
1006,10.0,0.0,0.0,8,0.15737338827838826,0.0031904225199900376,0.002667232620124661,8,0.008145817197364633,0.0023508500260091803,0.0019653396486218923,8,0.9862255866826274,0.01886777686395477,0.0157736944261949,8
1007,10.0,0.0,0.0,8,0.15705194683568027,0.003203269026155872,0.0026779724579002085,8,0.008225720418399708,0.0024324501310631426,0.0020335583439958856,8,0.9843075972646379,0.01885252575090269,0.015760944307371814,8
1008,10.0,0.0,0.0,8,0.15705250151909209,0.0031868620224886073,0.0026642560002505897,8,0.008200947380985526,0.0024748147969124285,0.0020689757277392302,8,0.9842390101590138,0.01888197922395726,0.015785567774519154,8
1009,10.0,0.0,0.0,8,0.15738744134117477,0.0027037844779520944,0.0022603972082679107,8,0.008050631497055318,0.0024759103074683117,0.002069891588090652,8,0.9860908620108657,0.0165397158887565,0.013827406705436382,8
1010,10.0,0.0,0.0,8,0.1573856490858111,0.002700555562013764,0.00225769779467476,8,0.0080605723258754,0.0025246618141997724,0.0021106484496723546,8,0.9861582243467465,0.016602345537485436,0.013879765865086898,8
1011,10.0,0.0,0.0,8,0.15737992433437203,0.0028504444014501576,0.0023830067151805697,8,0.007911256181837838,0.0026962740843598284,0.002254118426490966,8,0.98615379937219,0.01740181730312283,0.014548134132554926,8
1012,10.0,0.0,0.0,8,0.15737675321977235,0.0028438855611619147,0.0023775234437149947,8,0.007963441227876813,0.0027586708599019556,0.0023062829012819343,8,0.9858206620020158,0.017152593041019612,0.014339779572165765,8
1013,10.0,0.0,0.0,8,0.15736767681998168,0.0028393623588397086,0.002373741990723856,8,0.008054905502521846,0.00282344132156331,0.002360431806977421,8,0.9857507559135912,0.01709643061846461,0.014292827093450065,8
1014,10.0,0.0,0.0,8,0.1573575015190921,0.00283214068866788,0.00236770458529138,8,0.008062443301303191,0.0027918487953916293,0.002334020065012438,8,0.9855779691667303,0.017031606807856158,0.014238633587376084,8
1015,10.0,0.0,0.0,8,0.15713583635669115,0.00268498758527826,0.0022446827738998917,8,0.007650061811087138,0.0017610446132765882,0.0014722550410159472,8,0.9857446223186963,0.0168059922171382,0.01405001700378298,8
1016,10.0,0.0,0.0,8,0.15699525289253624,0.002545068000659883,0.0021277082735162893,8,0.00769410970868864,0.0019141925348391117,0.0016002885944203821,8,0.9847844028399584,0.016082832963370736,0.013445446938499087,8
1017,10.0,0.0,0.0,8,0.15743054163668244,0.002448720130867321,0.002047160264724323,8,0.0076280310989327626,0.0019888537299108536,0.0016627062753717635,8,0.9875977931533487,0.01481044479120478,0.012381714715886633,8
1018,10.0,0.0,0.0,8,0.15621116173087396,0.003961890198761179,0.003312189125194926,8,0.007473646219238727,0.001758339502852102,0.001469993535300005,8,0.9802246792987533,0.024246262789018296,0.0202701750698482,8
1019,10.0,0.0,0.0,8,0.15650723708409217,0.0037497468856468067,0.003134834696013633,8,0.007415904525852143,0.0017079204356939353,0.0014278425726115462,8,0.9821108247034174,0.02283764370203767,0.019092552120353514,8
1020,10.0,0.0,0.0,8,0.15711339616310838,0.003288595779485459,0.0027493066772470284,8,0.008152859201315529,0.001977151137963464,0.0016529227640071987,8,0.9856822532748459,0.020171862239940202,0.01686392590257839,8
1021,10.0,0.0,0.0,8,0.15711531400716908,0.0032993929829795185,0.002758333272685419,8,0.008004958120153383,0.001912907843357477,0.0015992145764791397,8,0.9857153220579147,0.02017655471151341,0.016867848866753403,8
1022,10.0,0.0,0.0,8,0.15746825230532127,0.003296702757628706,0.0027560842110748596,8,0.007983122074374337,0.0017894247710882561,0.001495981203367573,8,0.9876676050287162,0.019903070493422576,0.01663921268361129,8
1023,10.0,0.0,0.0,8,0.15718215863708476,0.004105613465337855,0.0034323435506612367,8,0.007842060288852957,0.0016472444787989618,0.0013771167234572289,8,0.9859529273881127,0.024854165693899536,0.020778389404347335,8
1024,10.0,0.0,0.0,8,0.15719161703582887,0.004103550451310101,0.003430618845461182,8,0.0077896881679876415,0.0016351379807489118,0.0013669955416036512,8,0.9859198586050437,0.024829074377761814,0.020757412754243764,8
1025,10.0,0.0,0.0,8,0.15720095246230714,0.004104697009965595,0.003431577382654189,8,0.00773478568175748,0.001677828098958409,0.0014026850075386224,8,0.9859541521578559,0.024845496014419034,0.02077114144525366,8
1026,10.0,0.0,0.0,8,0.1573612271875819,0.004179513426889487,0.0034941248309905536,8,0.007618482446955493,0.0017787992966663347,0.0014870981755538972,8,0.9869486651894059,0.025232674372532734,0.02109482733328156,8
1027,10.0,0.0,0.0,8,0.15703885670092566,0.004675840458786546,0.003909060358003327,8,0.007438505840683644,0.0018110922447074275,0.0015140954788500959,8,0.9854299507077284,0.0278541864951729,0.023286443836659274,8
1028,10.0,0.0,0.0,8,0.15690479338329094,0.004603184928003702,0.003848319437162198,8,0.007240975967376589,0.001781227346796077,0.0014891280554424602,8,0.9845396373174151,0.02748262153290648,0.0229758109403445,8
1029,10.0,0.0,0.0,8,0.15648479338329094,0.004775747219499051,0.003992583643547405,8,0.007083711453334098,0.0017400555785629206,0.00145470794883538,8,0.9819346462864982,0.028521517551669914,0.02384434083969217,8
1030,10.0,0.0,0.0,8,0.15636443866081484,0.0047366158278091515,0.003959869316923826,8,0.006768781280054227,0.0016228728203009364,0.0013567417160263403,8,0.9801844503233392,0.02784218601427857,0.023276411286456914,8
1031,10.0,0.0,0.0,8,0.15651316707525756,0.004793455185111405,0.004007387721446612,8,0.006588952066316605,0.001555834716015785,0.0013006970330978757,8,0.9811446698020773,0.028169443347791475,0.023550002458049876,8
1032,10.0,0.0,0.0,8,0.15652525143419876,0.0047709523810044036,0.003988575099362106,8,0.006824509503820402,0.0015485727830919155,0.0012946259675075532,8,0.9810760826964531,0.028128301556506457,0.023515607412541575,8
1033,10.0,0.0,0.0,8,0.15776085844623433,0.0022383759175642515,0.0018713099051994792,8,0.006775592065144666,0.0015050401586534747,0.0012582321559624265,8,0.9885177836566725,0.013125052182995261,0.010972705685212084,8
1034,10.0,0.0,0.0,8,0.1577534330145232,0.002232423288681869,0.0018663334339543362,8,0.00816800227609131,0.0036023787077779593,0.003011633079701901,8,0.9883806094454243,0.013216153308329578,0.011048867350853322,8
1035,10.0,0.0,0.0,8,0.15810039795434527,0.0016119709971519583,0.0013476276572646577,8,0.0074195349551640965,0.003878457868278979,0.0032424386667397114,8,0.9902300117577896,0.009359500572920055,0.007824658044429104,8
1036,10.0,0.0,0.0,8,0.15810616718511453,0.001600652855754948,0.0013381655513071736,8,0.0076288968575065055,0.0039301428449728315,0.003285647945430691,8,0.9901614246521653,0.009283937190572713,0.007761486123775657,8
1037,10.0,0.0,0.0,8,0.15747398744113025,0.0026297606821251806,0.002198512400955427,8,0.007571729170859646,0.003956560130842794,0.0033077331226026917,8,0.9863698437193806,0.015540185847147798,0.012991787249057415,8
1038,10.0,0.0,0.0,8,0.15776261643118783,0.002556984087133652,0.0021376702689410087,8,0.007660673286190815,0.003937850240382366,0.0032920914231593314,8,0.9882216955712325,0.015211917110061864,0.012717350531589202,8
1039,10.0,0.0,0.0,8,0.1577569335426478,0.00256595571976245,0.0021451706645949924,8,0.007741179286306804,0.003938937880618241,0.003293000703826048,8,0.9882547643543014,0.015335447964786815,0.012820623851423747,8
1040,10.0,0.0,0.0,8,0.1577523155416012,0.00257899327813267,0.002156070224372404,8,0.008073450399160033,0.004096577808550798,0.0034247896300204166,8,0.9881848582658768,0.015395211029236107,0.01287058651122163,8
1041,10.0,0.0,0.0,8,0.15689780481423335,0.003897680838154953,0.003258509306909664,8,0.008298952269035929,0.0038326575518207078,0.0032041490366659132,8,0.9833493731063174,0.023136831204961395,0.01934267656698458,8
1042,10.0,0.0,0.0,8,0.15702045787545785,0.004007693394423564,0.0033504811623189133,8,0.00845950458640173,0.003833819099801924,0.003205120105120304,8,0.9832451734650809,0.02340506426734265,0.019566922719115382,8
1043,10.0,0.0,0.0,8,0.15716786499215069,0.004090888264679777,0.003420033101093187,8,0.008591580090962716,0.0039484684964605455,0.0033009684163485113,8,0.984103737055126,0.023894356928411596,0.019975977425259684,8
1044,10.0,0.0,0.0,8,0.15759213762428043,0.0032456849678830853,0.002713432708910624,8,0.01701525753648806,0.02270541257071115,0.018982005261854288,8,0.9867480149308853,0.018941914319275836,0.01583567425424789,8
1045,10.0,0.0,0.0,8,0.15793063055991624,0.002659164384767642,0.0022230942594237105,8,0.01714091794979576,0.0228259879165087,0.019082807739732685,8,0.9885655732299251,0.01552894683244553,0.012982391293993744,8
1046,10.0,0.0,0.0,8,0.15792399005756144,0.002671829605536097,0.002233682540368646,8,0.01835869199334254,0.024181157472129306,0.020215746221047822,8,0.9884968919112438,0.015513910205875918,0.01296982048851835,8
1047,10.0,0.0,0.0,8,0.15792199895342748,0.002665580296198899,0.002228458040600046,8,0.018145762156419547,0.02439467154049077,0.020394246618540942,8,0.9885311854640558,0.01563291802449217,0.013069312494318305,8
1048,10.0,0.0,0.0,8,0.1579120381998953,0.0026743834020296125,0.0022358175457699633,8,0.01821708354619707,0.02443758009119179,0.0204301186967359,8,0.9884283048056196,0.01546730614020597,0.012930858914179383,8
1049,10.0,0.0,0.0,8,0.15790911564625848,0.0026787242304283855,0.0022394465319092688,8,0.016888894774987645,0.024745039926400786,0.020687158915299222,8,0.9885311854640558,0.015358808287515239,0.012840153369663886,8
1050,10.0,0.0,0.0,8,0.15755503663003662,0.0025981099426779838,0.00217205199197333,8,0.01695116287965711,0.02479667162001282,0.020730323648675896,8,0.9868140582839657,0.014852747134351744,0.012417079997081314,8
1051,10.0,0.0,0.0,8,0.15754849293563578,0.0025925019894381114,0.002167363673821172,8,0.01676344430599297,0.024908123595316495,0.020823498876171537,8,0.9869169389424018,0.014907006425076724,0.012462441434088393,8
1052,10.0,0.0,0.0,8,0.15814642857142852,0.0023810442479609262,0.0019905823909935933,8,0.01677439152795559,0.024967352154154136,0.020873014682678322,8,0.9907085198751866,0.013089477603650155,0.010942964897626127,8
1053,10.0,0.0,0.0,8,0.15814340136054417,0.002391656542194133,0.001999454400006763,8,0.020625698118125126,0.035968773680403944,0.03007033891754072,8,0.9906056392167504,0.013031225421434133,0.010894265354030722,8
1054,10.0,0.0,0.0,8,0.15815032705389845,0.0023927120148896385,0.0020003367882125453,8,0.020554611318231466,0.035959114856490726,0.030062264021487935,8,0.9906056392167504,0.013024618183974754,0.010888741621932495,8
1055,10.0,0.0,0.0,8,0.15812871928305958,0.002403294048904719,0.0020091834993097263,8,0.023737077741332196,0.0355339744288773,0.02970684137462553,8,0.9902700523070893,0.013037620879502904,0.010899612035943473,8
1056,10.0,0.0,0.0,8,0.15897488621136938,0.001052540935885545,0.0008799372185409572,8,0.026258418223112354,0.03432693196518506,0.028697738971146504,8,0.9949377440118181,0.007293943968681148,0.00609782721903826,8
1057,10.0,0.0,0.0,8,0.15917786109362997,0.000908539909622345,0.0007595505825471032,8,0.026202788770477128,0.0343230249604826,0.028694472666973905,8,0.9968937955049065,0.005630608095989997,0.004707257891600334,8
1058,10.0,0.0,0.0,8,0.1590278741757859,0.0009456290063145568,0.000790557525335588,8,0.026120432002305127,0.03435169484580646,0.028718441045103106,8,0.9960695254676736,0.005816603882797095,0.004862752665934861,8
1059,10.0,0.0,0.0,8,0.1590286878858853,0.0009434632521699476,0.000788746928129269,8,0.017845182904238963,0.013639597210364365,0.011402871681384309,8,0.9962030253696921,0.005892749843850598,0.004926411629579989,8
